""
,title,description,adress
36,이디야커피 년만에 배달 매출 배 껑충,시사위크김은주 기자코로나로 인한 사회적 거리두기 강화로 집이나 직장에서 배달을 통해 커피를 즐기는 문화가 커피 소비의 주류 트렌드로 자리 잡은 것으로 나타났다 지난 년 국내 커피 프랜차이즈 업계 ,http://www.sisaweek.com/news/articleView.html?idxno=146763
37,원유 납품 단가 인상에 우윳값도 오를듯커피빵 줄인상 우려,우유 가격이 오르면 커피와 과자 빵 등 우유를 원료로 사용하는 다른 제품도 연쇄적으로 오를 가능성이 크다 우유업계 관계자는 우유 가격이 인상이 확정되면 우유를 사용하는 외식 프랜차이즈와 접촉해 가격 조정을 ,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=076&aid=0003768453
38,팝업김희재 커피차 고마워 이찬원 첫  편의점서 찬또배기 매력,촬영이 끝난 후 점심시간에 김희재로부터 커피차를 선물 받았다 이찬원은 처음이다 고맙다 다음 번 뮤직비디오 찍을 때 제가 꼭 보내겠다 힘내서 촬영하겠다라고 했다 이어 편의점 세트장에서 이찬원은 제 첫 연기다 ,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=106&oid=112&aid=0003471629
39,커피향 닮은 동서식품의 꾸준한 문화예술 나눔활동,맥심커피배 입신최강전 국내 대표 여성 신인문학상으로 자리매김한 삶의향기 동서문학상 클래식 공연인 동서커피클래식 등이 동서식품을 대표하는 사회공헌 활동으로 손꼽힌다 미래 꿈나무 위한 ,https://weekly.hankooki.com/lpage/culture/202108/wk20210825121729146860.htm?s_ref=nv
40,일리카페 집콕족 달랠 커피구독 서비스 에브리데일리 론칭,이탈리아 커피 브랜드 일리카페가 홈카페 정기구독 서비스 론칭을 기념한 이벤트에 들어갔다 일리카페는 월 일 공식 홈페이지를 통해 커피캡슐을 정기적으로 배송하는 커피 구독 서비스 에브리 데일리 ,https://www.econovill.com/news/articleView.html?idxno=548452
41,커피빈 리얼카라멜 출시 기념 인스타툰 연재,커피빈코리아는 데일리 디저트 리얼카라멜 출시를 기념해 일부터 인스타툰인스타그램웹툰을 걸쳐 커피빈 공식 인스타그램을 통해 연재된다 캐릭터 라메리의 탄생 과정과 행복한 모험담이 담긴 콘텐츠들이 ,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=277&aid=0004956598
42,올해 강릉커피축제 월로 연기,올해 월 개최 예정이던 제회 강릉커피축제가 코로나 재확산으로 인해 월로 연기됐습니다 강릉문화재단은 제회 강릉커피축제를 오는 월 일부터 일까지 나흘 동안 강릉대도호부관아와 강릉 일원에서 ,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=103&oid=056&aid=0011105350
43,솔직히 말해서 커피를 마시지 않는다,월 일 금요일 아침 액상과당 들어간 커피 시반쯤 마시고 바로 증상 나타나 시 분쯤 가라앉음 커피가 원인인듯 월 일 토요일 점심에 커피 진하게 마셨는데 느껴지는 두근거림 크지 않음 커피가 가장 큰 변수인 ,http://ch.yes24.com/Article/View/45672
44,이디야커피 추석 선물세트로 감사의 마음을 전하세요,이디야커피가 추석을 맞아 자사 인기 제품으로 알차게 구성한 추석 선물세트 종을 일 출시했다고 밝혔다코로나 확산세가 지속되며 홈카페 트렌드와 더불어 올 추석 역시 비대면 명절이 예상되는 가운데 이디야커피 ,https://www.insight.co.kr/news/353878
45,커피브랜드 스타벅스 화순 입점 앞두고 설렘 반 우려 반,유명 커피 브랜드 스타벅스 매장이 전남 화순에 들어선다 전남의 군단위 지역 가운데 사실상 처음 브랜드커피 선호에 따른 이용빈도가 적지 않을 것으로 전망된다 특히 스타벅스를 시작으로 국내외 유명브랜드 ,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=421&aid=0005554600
46,유아인이 이병헌에 보낸 커피차에 웬 코드 접속해봤더니,배우 유아인이 이병헌에게 보낸 남다른 커피차 선물이 화제를 모으고 있다 이병헌은 일 자신의 에 영화 콘크리트 유토피아 촬영장으로 유아인이 보내온 커피차 인증샷을 올렸다 공개된 사진 속 커피차에는 ,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=106&oid=416&aid=0000274247
47,송혜교 이정재와의 친분 과시정재 오빠 커피차 감사해요,송혜교는 일 자신의 인스타그램 스토리에 이정재로부터 선물 받은 커피차를 인증했다현재 송혜교는  새 드라마 지금 헤어지는 중입니다를 촬영 중인 가운데 배우 이정재가 커피차 선물로 지원사격에 나선 것 ,https://news.mtn.co.kr/newscenter/news_viewer.mtn?gidx=2021082016160576688
48,이디야커피 로스트아크와 손잡고 한정판 굿즈 출시,이디야커피는 스마일게이트의 대표 대규모다중접속역할수행게임 로스트아크와 손잡고 굿즈 한정판매를 진행한다고 일 밝혔다 이디야커피는 로스트아크의 마스코트 모코코를 활용한 모코코 기프트카드를 ,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=014&aid=0004690267
49,이병헌 유아인이 보낸 커피차에 진땀코드,커피차에 진땀을 흘렸다 이병헌은 일 자신의 인스타그램에 코드 아인아 잘 마실게라는 글과 함께 사진 두 장을 게재했다 공개된 사진에는 유아인이 콘크리트 유토피아가제 촬영 현장에 보낸 커피차의 ,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=106&oid=144&aid=0000756545
